slug,fqhc_name,zip,website_source,original_url,is_alive,final_url,http_status,reason,checked_at
chandler-az,Adelante Healthcare Mesa,85201,original,https://www.Adelante Healthcare.com,false,,,dns_failure,2026-05-28T18:02:32+00:00
concord-ca,LA CLINICA MONUMENT,94518,original,https://www.laclinica.org,true,https://laclinica.org/,200,ok,2026-05-28T18:02:32+00:00
chandler-az,Mountain Park Health Center - Tempe,85282,original,https://www.mountainparkhealth.org,true,https://mountainparkhealth.org/,200,ok,2026-05-28T18:02:32+00:00
concord-ca,Brighter Beginnings Family Health Clinic Antioch Lone Tree,94509,original,https://www.brighter-beginnings.org/,true,https://www.brighter-beginnings.org/,200,ok,2026-05-28T18:02:32+00:00
concord-ca,Willow Pass Wellness Center,94520,places,http://cchealth.org/,false,http://www.cchealth.org/,403,http_403,2026-05-28T18:02:32+00:00
concord-ca,Children's Hospital Oakland Primary Care,94618,original,https://www.cho.org,false,,,dns_failure,2026-05-28T18:02:32+00:00
chandler-az,Javelina Health Center,85210,original,https://www.terroshealth.org,true,https://terroshealth.org/,200,ok,2026-05-28T18:02:32+00:00
concord-ca,LifeLong Rodeo Health Center,94572,places,https://www.lifelongmedical.org/locations/rodeo-health-center,false,https://www.lifelongmedical.org/locations/rodeo-health-center,403,http_403,2026-05-28T18:02:33+00:00
columbia-tn,PrimeCare,38401,places,https://www.mauryregional.com/maury-regional-medical-group-landing-page/,false,https://www.mauryregional.com/maury-regional-medical-group-landing-page/,403,http_403,2026-05-28T18:02:33+00:00
colorado-springs-co,"Health Center at Wahsatch, Behavioral Health Center",80903,original,https://www.peakvista.org,true,https://www.peakvista.org/,200,ok,2026-05-28T18:02:33+00:00
clarksville-tn,"Community Medical Clinic, Oak Grove",42262,places,http://communitymedicalclinic.org/,true,https://www.communitymedicalclinic.org/,200,ok,2026-05-28T18:02:34+00:00
clarksville-tn,CHCWK - Todd County Site,42234,original,https://www.facebook.com/CHCWKY/,true,https://www.facebook.com/CHCWKY/,200,ok,2026-05-28T18:02:34+00:00
concord-ca,EASTMONT WELLNESS,94605,original,https://www.eastmontahs.org,true,http://www.alamedahealthsystem.org,200,ok,2026-05-28T18:02:35+00:00
clarksville-tn,Blount Rural Health Center,42220,original,https://www.blountrhc.org,true,https://www.blountrhc.org/,200,ok,2026-05-28T18:02:35+00:00
chico-ca,Ampla Health Family Dental and Medical,95926,original,https://www.amplahealth.org,true,https://www.amplahealth.org/,200,ok,2026-05-28T18:02:35+00:00
clarksville-tn,Matthew Walker Health Center - Clarksville,37042,original,https://www.mwchc.org,true,https://mwchc.org/,200,ok,2026-05-28T18:02:35+00:00
chino-valley-az,PRESCOTT,86305,original,https://www.yavapaihealth.com,true,https://www.yavapaihealth.com/,200,ok,2026-05-28T18:02:36+00:00
chesterfield-mo,CareSTL Health Husky,63114,places,https://www.ritenourschools.org/programs/husky-health-center,true,https://www.ritenourschools.org/programs/husky-health-center,200,ok,2026-05-28T18:02:36+00:00
chico-ca,Peach Tree  -  Chico Vision Center,95926,places,http://www.pickpeach.org/,true,https://pickpeach.org/,200,ok,2026-05-28T18:02:36+00:00
chesterfield-mo,"Compass Health, Inc.",63304,places,https://compasshealthnetwork.org/locations/weldon-spring-dental/,true,https://compasshealthnetwork.org/locations/weldon-spring-dental/,200,ok,2026-05-28T18:02:37+00:00
chesterfield-mo,South County Health Center,63127,original,https://clinics.stlouiscountymo.gov/,true,https://clinics.stlouiscountymo.gov/,200,ok,2026-05-28T18:02:37+00:00
chesterfield-mo,People's Healthcare Services,63135,original,https://www.phcenters.org,true,https://phcenters.org/,200,ok,2026-05-28T18:02:37+00:00
chesterfield-mo,Affinia Healthcare Ferguson,63135,original,https://www. affiniahealthcare.org,false,,,dns_failure,2026-05-28T18:02:37+00:00
chesterfield-mo,FOREST PARK SOUTHEAST,63110,original,https://familycarehealthcenter.org,true,https://familycarehealthcenters.org,200,ok,2026-05-28T18:02:37+00:00
dublin-oh,PrimaryOne Health 4661 Sawmill Road,43220,places,https://www.primaryonehealth.org/locations/,true,https://www.primaryonehealth.org/locations/,200,ok,2026-05-28T18:02:38+00:00
dublin-oh,Community Refugee and Immigration Services (CRIS),43220,places,https://www.crisohio.org/,true,https://www.crisohio.org/,200,ok,2026-05-28T18:02:38+00:00
dublin-oh,Heart of Ohio Family Health OB-GYN at St. Ann's,43081,places,https://www.mountcarmelhealth.com/location/mount-carmel-st-anns-obgyn-clinic,true,https://www.mountcarmelhealth.com/location/mount-carmel-st-anns-obgyn-clinic,200,ok,2026-05-28T18:02:38+00:00
dublin-oh,Equitas Health Columbus Administration Office,43229,original,https://www.equitashealth.com,true,https://equitashealth.com/,200,ok,2026-05-28T18:02:38+00:00
dublin-oh,Franklin Station Health Center,43215,places,http://www.cpoms.org/properties,true,https://www.cpoms.org/properties/,200,ok,2026-05-28T18:02:39+00:00
deltona-fl,Enterprise Wellness Cottage,32725,places,https://www.mytruehealth.org/,true,https://www.mytruehealth.org/,200,ok,2026-05-28T18:02:39+00:00
deltona-fl,Community Health Center - Forest City Family & Dental Care,32810,places,https://www.chcfl.org/locations/forest-city/,true,https://www.chcfl.org/locations/forest-city/,200,ok,2026-05-28T18:02:40+00:00
deltona-fl,FACT Team,32119,original,https://smahealthcare.org/,true,https://smahealthcare.org/,200,ok,2026-05-28T18:02:40+00:00
deltona-fl,AZA HEALTH,32114,original,https://WWW.AZAHEALTH.ORG,true,https://azahealth.org/,200,ok,2026-05-28T18:02:40+00:00
davenport-fl,CFHC Davenport Primary Care,33837,places,https://cfhc.org/location/davenport/,true,https://cfhc.org/location/davenport/,200,ok,2026-05-28T18:02:41+00:00
davenport-fl,Osceola Community Health Services at Backlot,34747,original,https://www.osceolahealthcare.org,true,https://www.osceolahealthcare.org/,200,ok,2026-05-28T18:02:41+00:00
deltona-fl,Family Health Source Deltona,32725,original,https://www.myfhs.org,true,https://www.myfhs.org/,200,ok,2026-05-28T18:02:41+00:00
dublin-oh,OSU Total Health Care Center Rardin,43201,places,https://wexnermedical.osu.edu/locations/primary-care-northwood-high?utm_campaign=med_general-awareness-evergreen_corp&utm_source=googlemybusiness&utm_medium=organic&utm_content=gmb_listing,true,https://wexnermedical.osu.edu/locations/primary-care-northwood-high?utm_campaign=med_general-awareness-evergreen_corp&utm_source=googlemybusiness&utm_medium=organic&utm_content=gmb_listing,200,ok,2026-05-28T18:02:41+00:00
davenport-fl,Four Corners Health Center,34714,original,https://www.chcfl.org,true,https://www.chcfl.org/,200,ok,2026-05-28T18:02:41+00:00
davenport-fl,OBFH Kissimmee,34744,original,https://www.obfh.org,true,https://obfh.org/,200,ok,2026-05-28T18:02:41+00:00
davenport-fl,Southside Health Center,32809,original,https://www.mytruehealth.org,true,https://www.mytruehealth.org/,200,ok,2026-05-28T18:02:41+00:00
corona-ca,Neighborhood Healthcare ~ Corona,92882,original,https://www.nhcare.org,true,https://www.nhcare.org/,200,ok,2026-05-28T18:02:42+00:00
corona-ca,Mission City Community Network - Corona,92879,places,https://mccn.org/our-locations,true,https://mccn.org/our-locations,200,ok,2026-05-28T18:02:42+00:00
corona-ca,CMCC- 6th Street Optometry/Vision,92882,original,https://www.centromedico.com,true,https://centromedico.com/,200,ok,2026-05-28T18:02:42+00:00
corona-ca,Corona Community Health Center,92882,original,https://www.ruhealth.org/chc/corona,true,https://www.ruhealth.org/chc/corona,200,ok,2026-05-28T18:02:42+00:00
davenport-fl,SCHC Women's Care of Lakeland,33805,places,http://www.suncoast-chc.org/,true,https://suncoast-chc.org/,200,ok,2026-05-28T18:02:43+00:00
corona-ca,"Central City Community Health Center, Inc. - Norco",92860,original,https://www.centralcityhealth.org,true,https://centralcityhealth.org/,200,ok,2026-05-28T18:02:43+00:00
corona-ca,Unicare Community Health Center - Corona,92879,places,https://unicarechc.org/,true,https://unicarechc.org/,200,ok,2026-05-28T18:02:44+00:00
coral-springs-fl,Health Care District Community Health Center  -  Boca Raton,33428,original,https://www.hcdpbc.org/for-patients/primary-care-clinics,true,https://www.hcdpbc.org/for-patients/primary-care-clinics,200,ok,2026-05-28T18:02:44+00:00
coral-springs-fl,Banyan Community Health Center-Lauderdale Lakes,33313,original,http://banyanhealth.org,true,https://banyanhealth.org/,200,ok,2026-05-28T18:02:44+00:00
coral-springs-fl,"Care Resource Community Health Center, Inc at Oakland Park",33309,places,https://careresource.org/,true,https://careresource.org/,200,ok,2026-05-28T18:02:44+00:00
coral-springs-fl,BROWARD COMMUNITY & FAMILY HEALTH CENTER-POMPANO MEDICAL,33069,original,https://www.bcfhc.org,false,,,"ssl_error:HTTPSConnectionPool(host='www.bcfhc.org', port=443): Max retries exceeded with u",2026-05-28T18:02:44+00:00
conway-sc,"Health Care Partners of South Carolina, Inc. - CONWAY OFFICE",29526,original,https://www.hscpsc.com,false,,,dns_failure,2026-05-28T18:02:44+00:00
coral-springs-fl,ChildNet Citrus Behavioral Services,33309,places,http://childnet.us/,true,https://childnet.us/,200,ok,2026-05-28T18:02:45+00:00
conway-sc,WACCAMAW CENTER FOR MENTAL HEALTH,29526,original,https://www.lrmcenter.com,true,https://www.lrmcenter.com/,200,ok,2026-05-28T18:02:45+00:00
cape-coral-fl,Huntingdon Health Services Suite 201,33907,original,https://www.mcrhs.org,false,,,"conn_error:HTTPSConnectionPool(host='www.mcrhs.org', port=443): Max retries exceeded with u",2026-05-28T18:02:46+00:00
conway-sc,Careteam + Family Health and Specialty Care,29526,original,https://careteamplus.org,true,https://careteamplus.org/,200,ok,2026-05-28T18:02:46+00:00
conway-sc,GOSHEN MEDICAL CENTER - TABOR CITY,28463,places,https://goshenmedical.org/locations/tabor-city/,true,https://goshenmedical.org/locations/tabor-city/,200,ok,2026-05-28T18:02:47+00:00
conroe-tx,St. Hope Community Health Center Clinic,77301,places,http://offeringhope.org/,true,https://www.offeringhope.org/,200,ok,2026-05-28T18:02:47+00:00
conway-sc,HopeHealth Hemingway,29554,places,https://www.hope-health.org/locations-list/hopehealth-in-hemingway/,true,https://www.hope-health.org/locations-list/hopehealth-in-hemingway/,200,ok,2026-05-28T18:02:47+00:00
conroe-tx,TOMAGWA at Tomball - Main Clinic,77375,original,https://tomagwa.org/,true,https://www.tomagwa.org/,200,ok,2026-05-28T18:02:47+00:00
conroe-tx,Spring Branch CHC - NAM Clinic,77090,original,https://www.sbchc.net,true,https://sbchc.net/,200,ok,2026-05-28T18:02:48+00:00
conroe-tx,HACS: Spring-Cypress,77090,original,https://www.hacstxs.org,true,https://www.wokewaves.com/categories/culture,200,ok,2026-05-28T18:02:48+00:00
conroe-tx,Health Center of Southeast Texas,77327,places,https://www.hcset.com/,true,https://hcset.com/,200,ok,2026-05-28T18:02:48+00:00
conroe-tx,Lone Star Family Health Center - Conroe,77304,original,https://www.lonestarfamily.org,true,https://www.lonestarfamily.org/,200,ok,2026-05-28T18:02:49+00:00
fallbrook-ca,TrueCare,92057,places,https://truecare.org/location/truecare-oceanside/,true,https://truecare.org/location/truecare-oceanside/,200,ok,2026-05-28T18:02:49+00:00
fallbrook-ca,Fallbrook Family Health Center,92028,original,https://www.chsica.org,true,https://www.chsica.org/,200,ok,2026-05-28T18:02:49+00:00
fallbrook-ca,Neighborhood Healthcare ~ Fallbrook,92028,places,https://www.nhcare.org/locations-list/fallbrook/,true,https://www.nhcare.org/locations-list/fallbrook/,200,ok,2026-05-28T18:02:49+00:00
fallbrook-ca,Complete Care Community Health Center-Vista,92083,places,https://vistaccchc.com/,true,https://vistaccchc.com/,200,ok,2026-05-28T18:02:49+00:00
fallbrook-ca,VCC: Fallbrook Pediatrics & Family Medicine,92028,original,https://www.vcc.org,true,https://www.vistacommunityclinic.org/,200,ok,2026-05-28T18:02:50+00:00
fallbrook-ca,San Ysidro Health San Diego PACE Vista,92083,places,http://www.sdpace.org/,true,https://www.syhealth.org/san-diego-pace,200,ok,2026-05-28T18:02:50+00:00
fairfield-ct,OPERATION HOPE,06824,original,https://www.swchc.org,true,https://swchc.org/,200,ok,2026-05-28T18:02:50+00:00
fairfield-ct,City of Norwalk CT. Public Schools Family Center,06851,original,https://www.norwalkps.org,true,https://www.norwalkps.org/,200,ok,2026-05-28T18:02:50+00:00
fairfield-ct,OPTIMUS at Kinsella,06605,places,https://recovery-programs.org/program/kinsella-treatment-center/,true,https://recovery-programs.org/program/kinsella-treatment-center/,200,ok,2026-05-28T18:02:50+00:00
fairfield-ct,Franklin Elementary School SBHC,06614,places,https://www.stratfordk12.org/o/fes,true,https://www.stratfordk12.org/o/fes,200,ok,2026-05-28T18:02:50+00:00
fairfield-ct,CS-HHC at Beth-El Center Homeless Clinic,06460,original,https://www.cornellscott.org,true,https://www.cornellscott.org/,200,ok,2026-05-28T18:02:50+00:00
fairbanks-ak,TANANA CHIEFS CONFERENCE,99701,original,https://www.tananachiefs.org,true,https://www.tananachiefs.org/,200,ok,2026-05-28T18:02:50+00:00
fairfield-ct,Family Centers Health Care at 986 Bedford,06905,places,http://www.familycenters.org/,true,https://familycenters.org/,200,ok,2026-05-28T18:02:50+00:00
escondido-ca,San Ysidro Health Escondido Family Medicine,92025,places,https://www.syhealth.org/clinics/escondido-family-medicine,true,https://www.syhealth.org/clinics/escondido-family-medicine,200,ok,2026-05-28T18:02:51+00:00
escondido-ca,Escondido Family Counseling Center,92025,original,https://www.fhcsd.org,true,https://www.fhcsd.org/,200,ok,2026-05-28T18:02:51+00:00
escondido-ca,Juniper Elementary School,92025,places,https://sites.google.com/a/eusd.org/schools-juniper/,true,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fa%2Feusd.org%2Fschools-juniper%2F&dsh=S437216085%3A1779991371195399&followup=https%3A%2F%2Fsites.google.com%2Fa%2Feusd.org%2Fschools-juniper%2F&osid=1&passive=1209600&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWa2PatrX9lGAi11mBLiQOCpmw3LVp3Lk3xW32AFDisikFfKsPoyb0mspiQis5fWPzMARAMETKQA,200,ok,2026-05-28T18:02:51+00:00
escondido-ca,TrueCare San Marcos Rancheros Administrative Offices,92069,original,https://truecare.org/,true,https://truecare.org/,200,ok,2026-05-28T18:02:51+00:00
fairbanks-ak,INTERIOR COMMUNITY HEALTH CENTER,99701,original,https://www.interiorcommunityhealth.org,true,https://www.interiorcommunityhealth.org/,200,ok,2026-05-28T18:02:51+00:00
escondido-ca,OPSAM HEALTH: Rancho Penasquitos,92129,original,https://www.opsam.org,true,https://www.opsam.org/,200,ok,2026-05-28T18:02:51+00:00
escondido-ca,DAP Health - Centro Medico Escondido,92025,original,https://www.daphealth.org,true,https://daphealth.org/,200,ok,2026-05-28T18:02:51+00:00
erie-pa,Keystone Agricultural Worker Program - NorthWest,16511,hrsa,www.community-healthnet.com,false,,,other:MissingSchema:Invalid URL 'www.community-healthnet.com': No scheme supplie,2026-05-28T18:02:51+00:00
erie-pa,Wayne Primary Care,16503,places,https://www.primary-health.net/locations/wayne-primary-care-2/wayne-primary-care/,true,https://www.primary-health.net/locations/wayne-primary-care-2/wayne-primary-care/,200,ok,2026-05-28T18:02:52+00:00
englewood-co,STRIDE CHC  -  Englewood,80110,original,https://www.mcpn.org,false,https://www.mcpn.org/,530,http_530,2026-05-28T18:02:52+00:00
englewood-co,Federico F. Pena Family Health Center,80219,places,https://www.denverhealth.org/locations/denver/federico-f-pena-southwest-family-health-center-1339-s-federal-blvd-denver-80219,false,https://www.denverhealth.org/locations/denver/federico-f-pena-southwest-family-health-center-1339-s-federal-blvd-denver-80219,403,http_403,2026-05-28T18:02:52+00:00
englewood-co,Forum Apartments,80204,original,https://www.coloradocoalition.org,true,https://www.coloradocoalition.org/,200,ok,2026-05-28T18:02:52+00:00
erie-pa,Multi-Cultural Health Evaluation Delivery System,16503,original,https://mheds.org,true,https://mheds.org/,200,ok,2026-05-28T18:02:52+00:00
englewood-co,"Uptown Community Health Center, Inc. Bruner Family Medicine",80218,original,https://www.uptowncommunityhealth.org,true,https://www.uptowncommunityhealth.org/,200,ok,2026-05-28T18:02:52+00:00
englewood-co,Inner City Health Center,80205,original,https://www.innercityhealth.org,true,https://www.innercityhealth.org/,200,ok,2026-05-28T18:02:52+00:00
eldersburg-md,"Chase Brexton Health Services, Inc. at Security Square Center",21244,places,http://www.chasebrexton.org/?utm_source=GMBSocialClimb&utm_medium=ChaseBrextonHealthCare-RandallstownCenter,true,https://chasebrexton.org/?utm_source=GMBSocialClimb&utm_medium=ChaseBrextonHealthCare-RandallstownCenter,200,ok,2026-05-28T18:02:53+00:00
erie-pa,"DANIEL S. SNOW, M.D. HEALTH CENTER",16501,original,https://www.community-healthnet.com,true,https://community-healthnet.com/,200,ok,2026-05-28T18:02:53+00:00
eldersburg-md,Westside Health Center,21223,places,https://totalhealthcare.org/,false,https://totalhealthcare.org/,403,http_403,2026-05-28T18:02:53+00:00
eldersburg-md,"Health Care for the Homeless, West Baltimore",21223,places,http://www.hchmd.org/,true,https://www.hchmd.org/,200,ok,2026-05-28T18:02:54+00:00
eldersburg-md,Bond Mill Elementary School,20707,places,https://www.pgcps.org/schools/bond-mill-elementary,true,https://www.pgcps.org/schools/bond-mill-elementary,200,ok,2026-05-28T18:02:54+00:00
el-paso-tx,Social Services,79901,original,https://www.lafe-ep.org,true,https://lafe-ep.org/,200,ok,2026-05-28T18:02:55+00:00
el-paso-tx,HOMELESS CLINIC,79901,original,https://www.sanvicente.org,true,https://www.sanvicente.org/,200,ok,2026-05-28T18:02:55+00:00
el-paso-tx,PROJECT VIDA HEALTH CENTER,79905,original,http://www.projectvidaelpaso.org/,false,http://www.projectvidaelpaso.org/,404,http_404,2026-05-28T18:02:55+00:00
el-paso-tx,Sunland Park Building B,88063,original,https://www.lcdfnm.org,true,https://laclinicadefamilia.org/,200,ok,2026-05-28T18:02:56+00:00
el-paso-tx,PMS - Chaparral  Family Health Center,88081,places,http://www.pmsnm.org/locations/chaparral-family-health-center,true,https://www.pmsnm.org/locations/chaparral-family-health-center/,200,ok,2026-05-28T18:02:57+00:00
east-haven-ct,Pathways Academy SBHC,06512,places,https://www.ccp-ct.org/pathways-academy/,true,https://www.ccp-ct.org/pathways-academy/,200,ok,2026-05-28T18:02:58+00:00
eldersburg-md,BMS AT ST. AGNES,21229,original,https://www.bmsi.org,true,https://bmsi.org/,200,ok,2026-05-28T18:02:59+00:00
east-haven-ct,Fair Haven Community Health Center @ East Haven,06512,places,http://fhchc.org/,true,https://www.fhchc.org/,200,ok,2026-05-28T18:02:59+00:00
east-haven-ct,CS-HHC at Sargent Drive,06511,original,https://www.cornellscott.org,true,https://www.cornellscott.org/,200,ok,2026-05-28T18:02:59+00:00
east-haven-ct,OPTIMUS on Boston Avenue,06614,original,https://optimushealthcare.org/opthc/,true,https://optimushealthcare.org/,200,ok,2026-05-28T18:03:00+00:00
east-haven-ct,Liberation Programs,06610,places,http://liberationprograms.org/,true,https://liberationprograms.org/,200,ok,2026-05-28T18:03:00+00:00
east-haven-ct,StayWell Naugatuck Health Center,06770,places,http://staywellhealth.org/,true,https://staywellhealth.org/,200,ok,2026-05-28T18:03:00+00:00
durham-nc,HEALTH CARE FOR THE HOMELESS,27701,original,https://www.lincolnchc.org,true,https://lincolnchc.org/,200,ok,2026-05-28T18:03:02+00:00
durham-nc,Chapel Hill Community Health Center,27514,places,https://www.piedmonthealth.org/,true,https://piedmonthealth.org/,200,ok,2026-05-28T18:03:05+00:00
durham-nc,CARY at DORCAS PLAZA,27511,original,https://www.advancechc.org,true,https://advancechc.org/,200,ok,2026-05-28T18:03:05+00:00
durham-nc,BDIHS Admin,27713,original,https://www.bdintegratedhealth.com,true,https://bdintegratedhealth.com/,200,ok,2026-05-28T18:03:06+00:00
durham-nc,NeighborHealth Center Susanne Berger Clinic,27607,places,https://neighborhealthcenter.org/,true,https://neighborhealthcenter.org/,200,ok,2026-05-28T18:03:06+00:00
durham-nc,NC DEPARTMENT OF HEALTH AND HUMAN SERVICES,27607,places,https://www.ncdhhs.gov/,true,https://www.ncdhhs.gov/,200,ok,2026-05-28T18:03:06+00:00
fullerton-ca,"Central City Community Health Center, Inc. - Thomas Edison Elementary School",92805,original,https://www.centralcityhealth.org,true,https://centralcityhealth.org/,200,ok,2026-05-28T18:03:08+00:00
englewood-co,Sheridan Health Services,80110,original,https://www.nursing.ucdenver.edu/sheridan,false,,,"conn_error:HTTPSConnectionPool(host='www.nursing.ucdenver.edu', port=443): Max retries exce",2026-05-28T18:03:08+00:00
fullerton-ca,Family Health Matters Dental Clinic,92805,places,http://fhm-chc.org/,true,https://www.fhm-chc.org/,200,ok,2026-05-28T18:03:08+00:00
fullerton-ca,AltaMed Pharmacy - Anaheim,92801,original,https://www.altamed.org,true,https://www.altamed.org/,200,ok,2026-05-28T18:03:08+00:00
fullerton-ca,Topaz School Clinic,92831,places,https://stjudenhc.com/?ls=location&y_source=1_MTAyMjUxNjM2My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,true,https://stjudenhc.com/?ls=location&y_source=1_MTAyMjUxNjM2My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,200,ok,2026-05-28T18:03:09+00:00
fullerton-ca,SOS-Bridges Health Center,92806,original,https://www.shareourselves.org,true,https://shareourselves.org/,200,ok,2026-05-28T18:03:09+00:00
friendswood-tx,MyCHN Pearland Administration,77581,places,https://mychn.org/locations/mychn-silverlake/,true,https://mychn.org/locations/mychn-silverlake/,200,ok,2026-05-28T18:03:09+00:00
friendswood-tx,St. Hope Community Health Center- Dickinson,77539,places,https://offeringhope.org/,true,https://www.offeringhope.org/,200,ok,2026-05-28T18:03:10+00:00
eldersburg-md,PARK WEST MEDICAL CENTER - PLAZA SITE,21215,places,http://www.parkwestmed.org/,false,,,"conn_error:HTTPSConnectionPool(host='www.parkwestmed.org', port=443): Max retries exceeded ",2026-05-28T18:03:10+00:00
fullerton-ca,"Benevolence Industries, Inc. - Anaheim",92805,original,https://www.bhchealth.org,true,https://www.bhchealth.org/,200,ok,2026-05-28T18:03:11+00:00
friendswood-tx,Coastal Health & Wellness - Texas City,77591,original,https://www.coastalhw.org,false,https://www.coastalhw.org/,403,http_403,2026-05-28T18:03:12+00:00
friendswood-tx,Legacy Deer Park,77536,original,https://www.legacycommunityhealth.org,true,https://www.legacycommunityhealth.org/,200,ok,2026-05-28T18:03:12+00:00
fort-worth-tx,Southeast Community Health Center,76105,original,https://www.ntachc.org,true,https://ntachc.org/,200,ok,2026-05-28T18:03:12+00:00
fort-worth-tx,LBU Oak Cliff,75211,original,https://www.losbarriosunidos.org,false,,,dns_failure,2026-05-28T18:03:12+00:00
fort-worth-tx,HHM Health Arlington,76015,places,https://www.hhmhealth.org/?utm_source=GMBSocialClimb&utm_medium=ThePearlWomen%27sCenteratHHMHealthArlington,true,https://www.hhmhealth.org/?utm_source=GMBSocialClimb&utm_medium=ThePearlWomen%27sCenteratHHMHealthArlington,200,ok,2026-05-28T18:03:12+00:00
fort-smith-ar,Northside Clinic at 6th Street,72904,original,https://www.rvpcs.org,true,https://www.rvpcs.org/,200,ok,2026-05-28T18:03:12+00:00
fort-smith-ar,ARcare-159,72903,places,https://www.arcare.net/locations/fort-smith-rheumatology/,true,https://www.arcare.net/locations/fort-smith-rheumatology/,200,ok,2026-05-28T18:03:12+00:00
fort-myers-fl,BROADWAY DENTAL OFFICE,33901,original,https://www.fhcswf.org,true,https://fhcswfl.org/,200,ok,2026-05-28T18:03:13+00:00
fort-smith-ar,HWC Adventure Head Start - Sallisaw EHS,74955,places,https://healthwellnessok.com/adventure-headstart,true,https://healthwellnessok.com/adventure-headstart,200,ok,2026-05-28T18:03:14+00:00
friendswood-tx,Bee Busy Wellness Center - Bay Area,77058,original,https://mybbwc.org,true,https://mybbwc.org/,200,ok,2026-05-28T18:03:15+00:00
folsom-ca,WellSpace Health - Folsom Community Health Center,95630,original,https://www.wellspacehealth.org,true,https://www.wellspacehealth.org/,200,ok,2026-05-28T18:03:15+00:00
fort-myers-fl,Family Care North,34108,places,http://geraldlevensmd.com/,true,https://naplesfamilypractice.com/,200,ok,2026-05-28T18:03:15+00:00
friendswood-tx,"Pasadena Health Center, Inc",77502,original,http://www.pasadenahealthcenter.com,true,https://www.phcx.org/,200,ok,2026-05-28T18:03:15+00:00
folsom-ca,San Juan High School,95610,original,https://www.sanjuan.edu/SanJuan,true,https://sanjuan.sanjuan.edu,200,ok,2026-05-28T18:03:15+00:00
folsom-ca,Sacramento Community Clinic - Sunrise,95670,places,http://allmedc.com/,true,https://www.halocares.org/,200,ok,2026-05-28T18:03:16+00:00
folsom-ca,Fair Oaks Administrative Site,95628,places,http://www.sacent.com/,true,https://sacent.com/,200,ok,2026-05-28T18:03:16+00:00
folsom-ca,El Dorado Community Health Center Cameron Park Main,95682,original,https://www.edcchc.org,true,https://edcchc.org/,200,ok,2026-05-28T18:03:17+00:00
florence-sc,"HopeHealth, Inc.",29506,original,https://www.hope-health.org,true,https://www.hope-health.org/,200,ok,2026-05-28T18:03:17+00:00
florence-sc,"Genesis Healthcare, Inc. dba Genesis Healthcare Florence",29505,original,https://www.genesisfqhc.org,true,https://genesisfqhc.org/,200,ok,2026-05-28T18:03:17+00:00
folsom-ca,Cares Community Health dba One Community Health - Carmichael Health Center,95608,places,https://onecommunityhealth.com/,true,https://onecommunityhealth.com/,200,ok,2026-05-28T18:03:17+00:00
florence-sc,CSC HARTSVILLE CENTER,29550,original,https://www.caresouth-carolina.com,true,https://www.caresouth-carolina.com/,200,ok,2026-05-28T18:03:17+00:00
florence-sc,"Health Care Partners of South Carolina, Inc. - MARION OFFICE",29571,original,https://www.hcpsc.com,false,https://www.hcpsc.com/,403,http_403,2026-05-28T18:03:18+00:00
fenton-mi,Mason Middle School Empowerment Zone,48329,original,https://www.honorcommunityhealth.org,true,https://honorcommunityhealth.org/,200,ok,2026-05-28T18:03:18+00:00
fenton-mi,HCHN - New Burton,48529,places,http://www.hamiltonchn.org/,true,https://hamiltonchn.org/,200,ok,2026-05-28T18:03:18+00:00
fayetteville-ar,Community Clinic Fayetteville Medical,72704,places,https://communityclinic.net/location/primary-specialty-care-fayetteville-ar-mlk-blvd/,true,https://communityclinic.net/location/primary-specialty-care-fayetteville-ar-mlk-blvd/,200,ok,2026-05-28T18:03:18+00:00
fenton-mi,The Wellness Plan Medical Center - Pontiac,48342,original,https://www.wellplan.com,true,https://www.wellplan.com/,200,ok,2026-05-28T18:03:19+00:00
fayetteville-ar,BOSTON MOUNTAIN RURAL HEALTH CTR,72740,original,https://www.bmrhc.net,true,https://www.bmrhc.net/,200,ok,2026-05-28T18:03:19+00:00
fayetteville-ar,Infuse Rx,72703,original,https://www.infuserx.net,true,https://infuserx.net/,200,ok,2026-05-28T18:03:20+00:00
fayetteville-ar,Westville Family Medicine,74965,original,https://www.neohealth.org,true,https://www.neohealth.org/,200,ok,2026-05-28T18:03:20+00:00
greenville-sc,Unity Health On Main,29601,original,https://www.unityhealthonmain.org,true,https://www.unityhealthonmain.org/,200,ok,2026-05-28T18:03:20+00:00
greenville-sc,NEW HORIZON FAMILY HEALTH SERVICES,29601,original,https://www.newhorizonfhs.org,true,https://www.newhorizonfhs.org/,200,ok,2026-05-28T18:03:22+00:00
greenville-sc,"Foothills Community Health Care, Inc",29640,hrsa,www.myfchc.org,false,,,other:MissingSchema:Invalid URL 'www.myfchc.org': No scheme supplied. Perhaps yo,2026-05-28T18:03:22+00:00
greensburg-pa,"Community Health Clinic, Inc.",15601,places,http://www.communityhealthclinic.org/,true,https://www.communityhealthclinic.org/,200,ok,2026-05-28T18:03:23+00:00
greensburg-pa,Latrobe Health Center,15650,original,https://primary-health.net,true,https://www.primary-health.net/,200,ok,2026-05-28T18:03:24+00:00
